"station","code","lat","long"
"http://nl.dbpedia.org/resource/Station_Heist","1000540","51.33388900756836","3.240277767181396"
"http://nl.dbpedia.org/resource/Station_Knokke","1000642","51.3397216796875","3.284722328186035"
"http://nl.dbpedia.org/resource/Station_Geraardsbergen","1000458","50.77027893066406","3.872222185134888"
"http://nl.dbpedia.org/resource/Station_Galmaarden","1000432","50.74388885498047","3.965555667877197"
"http://nl.dbpedia.org/resource/Station_Herne","1000559","50.72416687011719","4.013888835906982"
"http://nl.dbpedia.org/resource/Station_Edingen","1000360","50.69722366333008","4.047500133514404"
"http://nl.dbpedia.org/resource/Station_'s-Gravenbrakel","1000205","50.60555648803711","4.138333320617676"
"http://nl.dbpedia.org/resource/Station_Aalter","1000008","51.09194564819336","3.44861102104187"
"http://nl.dbpedia.org/resource/Station_Aalst-Kerrebroek","1000104","50.94833374023438","4.024722099304199"
"http://nl.dbpedia.org/resource/Station_Rivage","1000996","50.48583221435547","5.585555553436279"
"http://nl.dbpedia.org/resource/Station_Aarschot","1000009","50.98444366455078","4.823888778686523"
"http://nl.dbpedia.org/resource/Station_Brugge","1000210","51.19722366333008","3.217222213745117"
"http://nl.dbpedia.org/resource/Station_Mol","1000840","51.19027709960938","5.112777709960938"
"http://nl.dbpedia.org/resource/Station_Lommel","1000750","51.21166610717773","5.312777996063232"
"http://nl.dbpedia.org/resource/Station_Kessel","1000635","51.1511116027832","4.61805534362793"
"http://nl.dbpedia.org/resource/Station_Wolfstee","1001232","51.16860961914062","4.784722328186035"
"http://nl.dbpedia.org/resource/Station_Herentals","1000554","51.18083190917969","4.827222347259521"
"http://nl.dbpedia.org/resource/Station_Bouwel","1000199","51.16583251953125","4.746388912200928"
"http://nl.dbpedia.org/resource/Station_Comblain-la-Tour","1000277","50.45639038085938","5.567222118377686"
"http://nl.dbpedia.org/resource/Station_Bomal","1000185","50.37694549560547","5.519444465637207"
"http://nl.dbpedia.org/resource/Station_Barvaux","1000114","50.34972381591797","5.502222061157227"
"http://nl.dbpedia.org/resource/Station_Marche-en-Famenne","1000788","50.22249984741211","5.346111297607422"
"http://nl.dbpedia.org/resource/Station_Marloie","1000801","50.20249938964844","5.313333511352539"
"http://nl.dbpedia.org/resource/Station_Antwerpen-Luchtbal","1000764","51.24472045898438","4.425000190734863"
"http://nl.dbpedia.org/resource/Station_Boom","1000188","51.0908317565918","4.360555648803711"
"http://nl.dbpedia.org/resource/Station_Puurs","1000977","51.07722091674805","4.283055782318115"
"http://nl.dbpedia.org/resource/Station_Willebroek","1001245","51.06638717651367","4.355833530426025"
"http://nl.dbpedia.org/resource/Station_Antwerpen-Zuid","1000064","51.1974983215332","4.391388893127441"
"http://nl.dbpedia.org/resource/Station_Mechelen","1000810","51.01777648925781","4.483333110809326"
"http://nl.dbpedia.org/resource/Station_Hove_(België)","1000590","51.15361022949219","4.465277671813965"
"http://nl.dbpedia.org/resource/Station_Gentbrugge","1000447","51.03888702392578","3.756111145019531"
"http://nl.dbpedia.org/resource/Station_Nossegem","1000916","50.883056640625","4.505000114440918"
"http://nl.dbpedia.org/resource/Station_Kortenberg","1000648","50.89277648925781","4.541666507720947"
"http://nl.dbpedia.org/resource/Station_Lier","1000732","51.13583374023438","4.559999942779541"
"http://nl.dbpedia.org/resource/Station_Asse","1000074","50.90666580200195","4.208333492279053"
"http://nl.dbpedia.org/resource/Station_Londerzeel","1000751","51.0091667175293","4.297777652740479"
"http://nl.dbpedia.org/resource/Station_Berlaar","1000142","51.11360931396484","4.638888835906982"
"http://nl.dbpedia.org/resource/Station_Begijnendijk","1000132","51.02249908447266","4.800277709960938"
"http://nl.dbpedia.org/resource/Station_Haren_(België)","1001663","50.88861083984375","4.419722080230713"
"http://nl.dbpedia.org/resource/Station_Beersel","1000128","50.7672233581543","4.303333282470703"
"http://nl.dbpedia.org/resource/Station_Duinbergen","1000337","51.33805465698242","3.263611078262329"
"http://nl.dbpedia.org/resource/Station_Viane-Moerbeke","1001182","50.75166702270508","3.917222261428833"
"http://nl.dbpedia.org/resource/Station_Neerpelt","1000899","51.22138977050781","5.436944484710693"
"http://nl.dbpedia.org/resource/Station_Esneux","1000375","50.53055572509766","5.57277774810791"
"http://nl.dbpedia.org/resource/Station_Angleur","1000027","50.61333465576172","5.597777843475342"
"http://nl.dbpedia.org/resource/Station_Charleroi-West","1000258","50.40972137451172","4.435555458068848"
"http://nl.dbpedia.org/resource/Station_Balen","1000107","51.1694450378418","5.16527795791626"
"http://nl.dbpedia.org/resource/Station_Geel","1000436","51.16888809204102","4.989999771118164"
"http://nl.dbpedia.org/resource/Station_Leopoldsburg","1000708","51.11750030517578","5.257777690887451"
"http://nl.dbpedia.org/resource/Station_Welkenraedt","1001226","50.6591682434082","5.974999904632568"
"http://nl.dbpedia.org/resource/Station_Baasrode-Zuid","1000102","51.01944351196289","4.153333187103271"
"http://nl.dbpedia.org/resource/Station_De_Pinte","1000320","50.99722290039062","3.651111125946045"
"http://nl.dbpedia.org/resource/Station_Zedelgem","1001261","51.12666702270508","3.163888931274414"
